Datum von;Datum bis;Biomasse [MWh] Berechnete Auflösungen;Wasserkraft [MWh] Berechnete Auflösungen;Wind Offshore [MWh] Berechnete Auflösungen;Wind Onshore [MWh] Berechnete Auflösungen;Photovoltaik [MWh] Berechnete Auflösungen;Sonstige Erneuerbare [MWh] Berechnete Auflösungen;Kernenergie [MWh] Berechnete Auflösungen;Braunkohle [MWh] Berechnete Auflösungen;Steinkohle [MWh] Berechnete Auflösungen;Erdgas [MWh] Berechnete Auflösungen;Pumpspeicher [MWh] Berechnete Auflösungen;Sonstige Konventionelle [MWh] Berechnete Auflösungen
13.01.2023;14.01.2023;114.381,50;35.781,00;102.890,00;935.480,75;35.236,00;3.174,00;55.599,75;115.765,00;110.765,25;74.575,00;47.537,50;28.644,50
14.01.2023;15.01.2023;113.910,50;32.264,00;141.148,25;847.932,50;29.385,00;3.083,50;56.244,00;99.367,00;76.787,75;55.340,00;23.551,50;28.096,50
15.01.2023;16.01.2023;112.317,00;30.150,75;110.560,50;889.643,50;24.201,75;3.158,25;55.959,00;102.250,50;84.399,00;55.996,50;13.732,50;27.679,25
16.01.2023;17.01.2023;114.997,00;31.807,25;80.227,75;606.555,25;50.174,75;3.637,00;55.813,00;267.371,75;181.515,50;104.470,75;46.005,25;27.888,25
17.01.2023;18.01.2023;115.247,50;33.318,25;119.994,50;434.894,50;58.960,25;3.672,25;55.464,00;310.183,25;236.890,50;135.107,75;42.707,50;30.681,25
18.01.2023;19.01.2023;116.078,00;33.530,75;113.173,00;253.998,25;32.754,00;3.807,00;54.976,50;328.897,75;287.041,00;169.159,75;27.835,25;28.362,50
19.01.2023;20.01.2023;115.375,75;34.223,00;102.319,50;411.897,25;35.295,50;3.826,00;61.295,25;309.828,00;296.790,50;174.272,00;29.883,25;31.132,00
20.01.2023;21.01.2023;116.221,75;37.028,50;23.432,25;86.422,25;24.343,75;3.865,25;65.758,50;346.840,75;336.325,25;201.033,50;48.347,50;30.005,75
21.01.2023;22.01.2023;115.481,50;32.845,25;33.367,75;303.864,50;16.355,75;3.865,00;64.069,75;330.043,25;301.338,50;148.041,00;10.519,75;32.274,50
22.01.2023;23.01.2023;115.838,00;29.281,25;45.455,00;223.323,00;7.535,00;3.819,75;50.292,00;343.328,00;286.846,50;157.148,25;29.128,50;32.330,25
23.01.2023;24.01.2023;115.783,25;35.621,50;9.119,75;118.992,00;13.635,50;3.778,75;51.530,75;372.852,00;330.810,25;212.677,75;49.882,50;33.408,00
24.01.2023;25.01.2023;116.740,50;37.241,00;6.611,50;83.635,75;13.019,75;3.800,50;51.245,25;372.087,50;348.410,75;207.408,50;52.352,50;35.023,75
25.01.2023;26.01.2023;118.183,75;36.955,00;67.019,50;40.766,50;7.731,25;3.971,00;51.269,00;372.388,25;357.304,00;224.136,00;45.422,50;34.145,50
26.01.2023;27.01.2023;117.512,00;36.093,00;94.776,75;56.488,50;10.790,00;4.341,50;51.188,25;382.389,75;332.654,25;211.978,50;33.009,00;35.923,75
27.01.2023;28.01.2023;117.623,00;32.259,50;42.336,00;172.800,50;17.396,50;4.565,25;51.095,75;379.168,75;308.009,50;203.832,25;36.730,75;34.617,00
28.01.2023;29.01.2023;117.708,50;29.374,25;40.996,25;83.790,25;24.379,00;4.676,75;50.919,75;367.357,25;272.584,25;186.234,50;16.808,25;33.698,50
29.01.2023;30.01.2023;115.384,00;26.981,50;100.667,75;410.700,50;30.821,75;4.594,00;50.850,25;227.290,25;130.548,00;146.425,00;19.608,50;33.441,50
30.01.2023;31.01.2023;112.917,25;29.292,75;88.238,25;771.350,00;31.182,25;3.739,00;50.683,50;188.978,50;126.354,00;132.625,50;32.895,25;34.235,00
31.01.2023;01.02.2023;113.773,00;28.915,50;79.062,75;772.233,00;26.459,50;3.926,75;50.602,50;177.509,50;138.930,25;148.191,25;31.151,50;34.820,75
01.02.2023;02.02.2023;113.312,25;27.131,25;75.727,25;914.321,75;25.986,00;4.237,75;49.683,25;164.463,00;126.330,00;166.586,25;27.165,50;35.240,00
02.02.2023;03.02.2023;116.250,25;28.588,50;79.874,75;577.983,50;30.120,50;4.333,25;50.516,25;267.970,75;205.312,00;180.124,25;34.544,75;33.211,75
03.02.2023;04.02.2023;113.734,75;29.170,50;63.145,50;910.426,75;21.620,00;3.800,50;50.330,00;201.740,75;182.225,75;142.429,75;9.970,25;36.999,25
04.02.2023;05.02.2023;116.538,75;30.522,75;33.269,25;167.929,00;76.048,50;3.810,00;50.500,50;292.137,00;216.120,25;153.885,25;41.874,25;31.437,25
05.02.2023;06.02.2023;114.854,00;27.768,00;96.784,50;177.397,25;45.037,25;3.830,25;55.759,25;295.560,50;186.850,25;125.920,25;12.325,50;25.951,25
06.02.2023;07.02.2023;116.100,25;29.348,75;11.052,25;107.990,00;49.240,50;3.840,25;62.171,25;346.509,50;276.679,00;262.892,75;39.359,25;32.709,75
07.02.2023;08.02.2023;116.928,00;32.282,75;33.471,25;100.594,25;133.672,50;3.867,25;67.224,75;328.857,50;302.945,25;276.864,75;43.649,75;35.777,75
08.02.2023;09.02.2023;117.013,50;30.596,50;59.218,75;217.470,50;152.068,00;3.868,25;71.839,50;319.818,75;306.894,00;240.236,00;30.308,75;35.369,00
09.02.2023;10.02.2023;116.553,25;29.614,25;110.723,50;338.328,25;139.088,75;4.118,00;73.325,25;310.651,00;246.366,00;237.089,75;39.084,75;32.324,25
10.02.2023;11.02.2023;116.559,50;28.656,75;94.767,00;417.106,50;106.322,00;4.491,50;73.656,25;299.970,25;226.725,00;217.085,50;32.285,00;33.617,75
11.02.2023;12.02.2023;114.757,75;27.565,00;77.039,00;533.738,50;51.253,50;4.096,25;73.362,25;246.333,50;201.713,00;140.787,75;11.998,00;33.035,00
12.02.2023;13.02.2023;116.153,25;26.166,50;29.233,25;97.298,00;55.196,75;4.056,75;73.198,50;349.729,00;264.122,25;162.758,50;14.457,25;33.603,25
13.02.2023;14.02.2023;115.964,75;27.229,75;23.339,50;79.194,25;78.888,00;4.381,75;73.119,50;356.279,00;317.942,50;265.058,00;30.383,25;33.928,50
14.02.2023;15.02.2023;116.289,75;28.401,75;18.051,25;60.785,00;89.846,25;4.329,25;73.097,75;372.252,75;321.280,00;274.303,75;25.634,25;34.610,50
15.02.2023;16.02.2023;116.774,50;30.106,50;34.834,50;112.489,50;108.023,50;4.539,25;73.030,00;378.638,00;314.768,00;220.188,00;28.000,50;35.274,25
16.02.2023;17.02.2023;116.449,50;30.719,00;70.342,25;363.862,25;106.287,25;4.378,50;72.709,00;365.327,25;260.601,75;162.043,50;26.897,00;33.873,75
17.02.2023;18.02.2023;113.811,50;28.175,25;72.032,50;902.179,75;35.984,00;3.326,25;71.926,50;151.057,25;153.201,75;102.609,00;14.573,25;31.697,50
18.02.2023;19.02.2023;114.752,25;26.217,75;59.903,50;700.579,50;43.957,50;2.997,50;71.609,50;160.541,50;85.031,50;87.343,25;20.403,25;31.959,00
19.02.2023;20.02.2023;115.332,00;27.146,50;60.097,50;383.337,75;71.937,75;3.032,50;71.907,00;198.936,75;70.087,50;105.398,00;33.638,50;30.344,00
20.02.2023;21.02.2023;112.258,25;28.113,25;85.780,00;818.056,00;109.798,50;3.033,00;71.688,25;165.323,25;127.447,50;110.868,75;23.724,25;30.119,50
21.02.2023;22.02.2023;115.893,50;27.506,75;51.463,00;369.963,50;106.462,75;3.040,25;71.819,50;288.196,75;202.265,00;167.815,50;28.577,00;31.863,75
22.02.2023;23.02.2023;116.493,50;28.229,00;26.833,25;116.164,00;116.169,50;3.734,75;71.684,50;360.542,75;268.407,25;222.224,00;22.146,25;34.610,25
23.02.2023;24.02.2023;116.442,75;29.138,25;66.165,25;127.179,25;53.395,25;4.208,00;71.534,25;375.886,00;268.292,75;229.811,75;25.624,75;33.585,00
24.02.2023;25.02.2023;117.406,00;28.661,00;102.439,75;506.860,50;49.055,25;4.615,00;71.479,50;289.408,50;183.416,75;178.552,75;16.550,50;36.875,50
25.02.2023;26.02.2023;114.869,50;28.605,75;108.115,75;585.284,50;76.811,50;3.956,25;71.739,75;192.439,00;117.676,25;114.015,50;23.080,00;32.736,75
26.02.2023;27.02.2023;115.311,75;27.179,25;76.695,00;329.546,75;98.407,25;4.491,50;71.783,50;233.487,00;102.332,25;129.263,50;13.849,00;33.466,00
27.02.2023;28.02.2023;114.673,25;27.550,50;11.233,00;187.090,50;123.614,75;4.791,50;71.631,25;349.113,00;245.263,00;241.156,75;30.448,00;34.628,00
28.02.2023;01.03.2023;115.470,25;28.312,00;7.738,75;155.593,75;174.801,50;4.700,50;71.548,50;353.019,25;242.012,75;244.125,75;34.751,00;33.478,25
01.03.2023;02.03.2023;115.633,75;28.583,75;7.124,75;172.006,25;189.145,75;4.617,50;71.273,75;333.902,00;231.876,00;260.350,50;27.919,75;35.547,00
02.03.2023;03.03.2023;116.496,25;28.438,75;18.533,50;148.557,50;166.038,50;4.657,25;71.021,50;339.722,00;234.951,75;257.956,00;38.056,00;34.962,25
03.03.2023;04.03.2023;117.059,50;31.617,00;67.647,50;144.519,50;117.953,00;4.734,50;71.042,50;314.149,75;239.405,25;253.707,25;34.168,75;38.547,25
04.03.2023;05.03.2023;115.570,00;27.571,75;89.180,50;410.645,50;78.881,50;4.623,50;70.982,75;254.279,00;145.201,50;157.687,75;23.993,50;33.847,00
05.03.2023;06.03.2023;116.809,75;25.638,00;73.974,25;257.695,75;63.218,25;4.625,25;70.867,25;275.616,75;164.633,25;178.175,25;22.477,00;31.724,25
06.03.2023;07.03.2023;117.486,00;29.287,00;65.157,00;200.710,75;71.205,75;4.720,25;70.715,25;328.557,25;244.196,75;271.433,00;47.942,25;30.094,75
07.03.2023;08.03.2023;112.037,75;27.833,75;83.255,50;621.066,75;91.049,75;4.660,00;70.494,75;280.638,00;168.932,00;194.694,50;24.366,00;27.273,50
08.03.2023;09.03.2023;114.474,25;27.007,25;22.644,00;197.139,75;45.675,75;4.569,00;70.175,00;340.613,75;247.122,50;276.499,00;44.605,75;33.141,75
09.03.2023;10.03.2023;116.205,25;30.109,25;15.105,50;262.441,25;73.388,00;4.683,75;69.754,25;316.853,50;205.888,00;232.606,75;35.129,75;33.740,00
10.03.2023;11.03.2023;110.873,25;29.578,50;112.802,50;505.163,50;76.681,50;4.520,25;69.726,50;256.330,00;113.442,00;176.860,25;21.571,75;31.631,00
11.03.2023;12.03.2023;110.972,50;29.030,00;79.695,25;383.537,00;118.939,00;4.600,25;70.099,00;199.061,75;120.969,00;135.984,50;42.676,50;32.282,75
12.03.2023;13.03.2023;111.155,25;26.749,25;87.891,25;391.107,50;82.978,00;4.105,00;69.833,25;144.059,50;75.901,00;120.531,00;25.063,50;34.389,25
13.03.2023;14.03.2023;108.938,50;26.627,25;106.354,25;836.945,50;102.519,00;3.569,50;68.749,50;117.832,25;101.282,00;97.147,75;40.550,75;32.192,00
14.03.2023;15.03.2023;109.395,50;33.415,75;86.815,50;758.079,00;83.594,25;3.964,50;69.020,50;155.958,00;132.309,50;110.765,75;39.144,50;32.595,75
15.03.2023;16.03.2023;111.240,00;37.506,50;108.016,50;307.334,00;147.738,75;4.460,75;69.489,50;276.413,50;134.809,00;179.245,25;45.700,50;33.244,25
16.03.2023;17.03.2023;108.566,75;31.596,25;117.735,00;420.497,50;209.452,25;4.275,00;69.278,75;242.707,75;97.953,50;147.976,25;24.456,25;33.434,00
17.03.2023;18.03.2023;108.763,25;30.604,00;86.487,00;393.947,25;179.430,75;4.034,00;68.746,50;235.646,00;107.462,00;103.896,75;42.267,50;33.700,25
18.03.2023;19.03.2023;111.121,75;29.609,50;23.949,50;183.401,75;187.839,50;3.685,00;68.404,50;234.148,75;75.294,25;92.871,50;28.656,75;33.290,00
19.03.2023;20.03.2023;110.797,00;29.065,50;49.070,00;118.253,75;128.565,00;3.684,00;68.328,00;258.753,25;82.561,50;108.242,00;26.357,50;32.605,50
20.03.2023;21.03.2023;109.020,50;31.640,00;52.533,75;209.212,25;86.163,00;3.901,50;68.314,50;318.712,75;125.887,25;203.335,25;36.442,00;32.789,00
21.03.2023;22.03.2023;108.059,50;32.040,25;97.340,00;192.067,00;124.825,75;3.847,50;68.150,25;317.997,00;128.555,75;197.481,00;22.810,25;33.151,00
22.03.2023;23.03.2023;108.743,25;30.771,50;115.478,50;542.542,75;177.668,75;3.360,00;67.805,75;162.029,75;118.709,50;108.703,75;39.677,00;32.115,75
23.03.2023;24.03.2023;105.835,25;29.134,50;103.276,25;614.933,25;92.615,75;3.367,00;67.561,25;145.056,50;114.172,25;104.396,00;54.215,00;32.429,75
24.03.2023;25.03.2023;104.789,25;30.584,25;97.331,00;674.811,00;97.648,50;3.208,75;67.519,75;132.193,00;107.827,00;96.286,00;41.503,75;32.436,75
25.03.2023;26.03.2023;106.179,75;33.502,50;114.299,75;690.185,75;141.253,75;3.077,00;67.831,75;99.464,00;66.622,00;71.921,50;19.790,00;32.156,00
26.03.2023;27.03.2023;102.626,50;28.387,00;93.630,25;356.079,50;105.897,25;3.039,50;65.132,50;111.639,75;48.639,25;71.181,00;30.343,00;31.205,75
27.03.2023;28.03.2023;107.465,50;32.205,50;110.733,25;492.663,75;180.487,25;3.918,75;68.067,25;161.742,75;119.395,00;104.470,25;45.778,25;33.931,75
28.03.2023;29.03.2023;107.372,50;33.145,00;80.034,50;278.141,00;206.064,50;4.160,75;68.080,50;229.456,75;152.326,75;137.627,75;49.555,75;33.012,75
29.03.2023;30.03.2023;109.519,75;32.765,75;82.997,50;233.175,25;119.877,75;3.736,00;67.622,00;280.974,25;110.900,50;161.361,25;45.620,50;32.493,25
30.03.2023;31.03.2023;109.939,50;34.978,25;129.506,00;621.563,50;103.593,00;3.299,50;66.950,25;182.891,50;73.991,00;100.227,25;34.405,75;32.056,50
31.03.2023;01.04.2023;111.203,00;42.101,00;55.698,50;420.302,25;106.866,50;3.692,25;67.061,00;197.119,75;60.469,00;111.282,50;47.989,00;32.151,25
01.04.2023;02.04.2023;108.741,50;38.197,00;132.013,75;570.530,25;80.793,25;3.074,75;67.116,75;135.269,25;57.324,25;64.655,25;35.275,25;30.297,50
02.04.2023;03.04.2023;108.370,00;33.323,75;94.798,50;440.876,00;117.704,25;3.218,75;66.974,00;160.462,50;58.158,75;76.227,75;25.750,75;28.930,00
03.04.2023;04.04.2023;110.056,25;35.323,50;22.015,75;270.295,00;215.007,25;3.729,25;66.774,75;257.718,00;145.445,00;150.603,00;36.999,50;30.232,00
04.04.2023;05.04.2023;109.913,00;34.658,25;6.937,50;84.926,75;261.095,50;3.932,25;66.651,00;276.054,75;211.357,00;173.082,00;41.811,00;30.351,25
05.04.2023;06.04.2023;111.640,75;32.270,50;8.853,00;34.669,00;263.151,00;3.904,75;66.121,25;292.913,75;207.153,75;182.143,00;46.104,50;30.942,50
06.04.2023;07.04.2023;110.501,75;31.304,75;64.164,00;156.681,75;270.260,50;3.713,25;65.803,00;287.708,75;138.219,75;147.283,50;38.771,00;31.004,75
07.04.2023;08.04.2023;109.756,75;29.413,75;90.628,75;207.283,75;177.001,50;3.925,75;65.319,25;265.370,00;75.936,50;120.011,50;26.445,25;25.918,25
08.04.2023;09.04.2023;110.013,75;31.414,25;23.923,25;83.455,75;90.718,75;3.537,00;64.933,75;267.571,75;62.053,75;127.160,50;38.861,75;31.216,25
09.04.2023;10.04.2023;109.135,75;30.750,00;24.455,75;61.753,50;218.899,00;3.433,25;64.766,75;190.534,25;49.236,25;89.947,50;35.767,75;31.694,00
10.04.2023;11.04.2023;108.063,50;27.373,50;122.116,00;393.495,75;258.625,50;3.168,25;64.175,50;106.672,25;43.028,50;78.249,25;15.080,25;30.667,75
11.04.2023;12.04.2023;108.561,50;27.336,25;97.229,50;511.036,25;173.887,25;3.460,25;63.970,25;134.421,00;69.860,50;103.817,00;68.242,00;31.091,75
12.04.2023;13.04.2023;109.011,00;29.786,75;53.832,50;424.484,00;128.159,25;3.638,00;63.490,00;207.525,25;81.460,75;110.238,00;37.042,75;31.850,25
13.04.2023;14.04.2023;108.629,75;34.096,75;99.059,75;370.730,00;158.963,25;3.727,00;63.054,50;227.944,75;92.778,25;114.902,75;34.895,75;31.542,50
14.04.2023;15.04.2023;109.511,25;34.907,75;49.314,25;98.898,50;170.939,00;3.962,50;62.702,75;274.711,50;144.444,75;149.849,25;36.577,00;31.449,50
15.04.2023;16.04.2023;108.897,75;33.932,00;87.197,00;245.772,50;88.750,50;3.856,75;56.262,75;226.725,00;62.529,00;99.088,50;15.985,50;30.764,50
16.04.2023;17.04.2023;105.817,50;34.308,25;20.766,25;158.315,00;89.340,00;3.693,25;0,00;242.183,25;73.683,50;103.112,00;23.179,25;30.403,50
17.04.2023;18.04.2023;104.941,50;36.982,00;22.510,25;195.670,00;165.780,75;4.012,50;0,00;264.523,25;122.768,75;157.806,25;44.369,50;30.622,25
18.04.2023;19.04.2023;104.244,75;34.588,75;58.008,50;367.998,25;144.715,50;3.978,75;0,00;270.150,75;127.576,25;120.137,00;33.482,50;30.371,50
19.04.2023;20.04.2023;103.374,50;33.005,75;55.013,75;476.633,50;203.122,00;3.930,75;0,00;202.034,50;139.378,75;107.561,25;30.140,75;33.798,75
20.04.2023;21.04.2023;104.626,75;34.998,25;79.291,75;363.264,50;136.812,50;3.917,25;0,00;220.279,75;147.246,50;135.589,25;42.722,25;29.764,00
21.04.2023;22.04.2023;103.253,50;34.983,00;67.473,25;427.264,00;276.642,00;3.414,75;0,00;191.941,00;115.097,50;122.831,00;39.832,75;31.348,00
22.04.2023;23.04.2023;103.811,75;33.380,75;52.685,25;331.878,25;263.227,25;3.388,00;0,00;176.358,75;71.879,75;98.101,00;34.962,50;28.071,25
23.04.2023;24.04.2023;103.160,75;32.638,75;38.730,25;203.998,50;199.022,50;3.197,00;0,00;180.354,25;32.360,25;81.529,25;23.152,75;27.230,25
24.04.2023;25.04.2023;103.277,25;38.076,25;61.661,75;549.638,00;152.124,75;3.214,50;0,00;208.971,50;77.504,25;100.650,25;32.890,50;27.511,25
25.04.2023;26.04.2023;102.363,25;36.682,75;75.988,75;418.708,25;158.089,75;3.588,75;0,00;218.134,50;147.696,75;149.457,50;31.499,50;28.453,50
26.04.2023;27.04.2023;103.055,75;36.504,25;76.720,50;259.552,75;224.545,75;3.483,50;0,00;250.962,50;127.739,50;146.755,00;36.857,50;27.896,50
27.04.2023;28.04.2023;103.802,25;37.682,75;40.382,00;93.422,50;259.892,00;3.587,50;0,00;272.923,50;76.253,25;151.556,75;33.238,25;25.166,50
28.04.2023;29.04.2023;104.471,25;37.441,75;60.534,25;211.970,75;119.613,50;3.741,75;0,00;297.388,50;51.501,25;125.652,00;35.093,25;29.316,75
29.04.2023;30.04.2023;103.958,25;47.092,75;33.544,75;231.493,75;160.455,00;3.307,75;0,00;243.137,75;40.744,75;96.395,75;28.323,75;26.579,50
30.04.2023;01.05.2023;103.435,50;46.504,75;15.040,25;103.112,75;294.055,50;3.299,75;0,00;173.295,50;50.623,50;79.310,50;36.992,75;27.654,25
01.05.2023;02.05.2023;103.600,75;45.711,25;32.414,00;125.993,25;223.947,75;3.185,00;0,00;177.162,00;46.777,00;76.892,75;23.599,25;28.538,50
02.05.2023;03.05.2023;104.307,50;48.902,50;62.291,75;261.356,50;187.541,75;3.247,00;0,00;230.624,50;47.217,25;112.535,50;43.404,00;29.628,00
03.05.2023;04.05.2023;104.337,00;48.216,25;11.634,50;98.383,00;310.803,50;3.395,50;0,00;234.748,25;46.069,50;134.495,00;35.284,75;29.833,00
04.05.2023;05.05.2023;104.174,25;46.891,50;49.794,00;187.470,25;320.289,25;3.348,25;0,00;216.865,00;40.366,25;118.838,50;35.469,25;30.075,25
05.05.2023;06.05.2023;103.756,25;45.667,75;80.900,50;343.652,25;236.184,25;3.148,00;0,00;207.775,25;69.308,75;135.513,25;36.448,75;29.444,25
06.05.2023;07.05.2023;104.036,25;48.119,00;81.040,00;161.996,00;210.324,75;3.312,25;0,00;213.138,50;43.803,75;91.412,50;30.150,25;31.352,00
07.05.2023;08.05.2023;103.348,50;48.146,50;107.440,75;284.105,75;227.578,50;3.123,00;0,00;163.545,00;47.141,00;90.017,50;13.684,25;30.693,25
08.05.2023;09.05.2023;103.444,25;50.387,00;53.513,75;273.216,75;236.238,25;3.270,00;0,00;201.514,25;82.882,75;128.349,25;40.930,50;29.376,50
09.05.2023;10.05.2023;102.977,25;50.285,25;37.491,75;360.682,50;271.309,75;3.158,00;0,00;185.787,00;117.435,50;125.012,75;31.245,75;26.871,25
10.05.2023;11.05.2023;103.327,25;51.665,25;31.692,00;212.583,25;167.424,75;3.168,50;0,00;252.349,00;106.764,50;129.112,00;33.709,75;26.915,50
11.05.2023;12.05.2023;104.585,00;48.018,75;29.455,50;89.374,00;141.639,00;3.227,25;0,00;292.955,25;109.771,25;159.055,50;34.815,75;27.173,50
12.05.2023;13.05.2023;105.270,75;49.533,25;50.921,50;230.331,00;205.939,25;3.194,50;0,00;256.894,75;53.284,00;122.132,00;33.181,75;27.314,00
13.05.2023;14.05.2023;105.300,25;50.872,50;36.930,75;197.126,50;237.709,00;3.062,25;0,00;140.404,75;50.938,75;82.790,00;33.760,50;27.882,00
14.05.2023;15.05.2023;104.662,50;50.655,25;15.382,25;82.390,00;232.679,25;3.090,00;0,00;144.633,50;55.264,00;90.279,00;23.334,25;28.383,75
15.05.2023;16.05.2023;105.238,50;51.844,25;48.202,25;152.545,50;236.825,50;3.220,75;0,00;187.033,25;48.420,25;154.967,00;41.965,50;29.399,50
16.05.2023;17.05.2023;104.128,25;49.967,75;90.732,00;451.910,50;169.876,00;3.373,75;0,00;160.177,00;54.000,25;150.694,25;28.397,00;29.458,75
17.05.2023;18.05.2023;103.809,75;47.439,50;70.651,25;329.347,75;259.102,50;3.303,25;0,00;169.307,75;52.035,00;132.552,25;46.193,00;27.277,75
18.05.2023;19.05.2023;104.978,75;48.396,00;5.512,00;131.754,75;302.948,50;3.337,75;0,00;140.229,75;44.036,25;92.635,25;33.266,75;29.450,75
19.05.2023;20.05.2023;105.299,00;49.479,00;29.433,50;217.169,75;261.509,25;3.068,00;0,00;131.099,25;37.314,75;97.255,00;42.256,00;29.288,00
20.05.2023;21.05.2023;103.963,50;48.617,00;69.185,50;323.974,00;244.272,00;2.568,50;0,00;105.190,75;29.748,50;64.992,75;37.526,75;28.689,75
21.05.2023;22.05.2023;102.343,00;46.516,50;63.517,50;241.910,50;276.784,00;2.490,25;0,00;113.886,75;44.959,75;63.070,50;20.925,00;29.316,25
22.05.2023;23.05.2023;102.041,00;49.249,25;65.126,00;205.146,00;289.445,50;2.533,00;0,00;172.697,00;43.690,50;125.542,75;49.793,25;29.286,25
23.05.2023;24.05.2023;98.363,00;49.081,75;91.653,50;429.774,25;164.471,00;2.604,50;0,00;179.346,75;43.873,00;117.142,50;24.015,00;29.015,25
24.05.2023;25.05.2023;99.942,25;52.302,50;60.874,00;149.349,75;208.086,75;2.673,00;0,00;204.296,00;39.658,50;172.832,75;33.155,25;29.515,75
25.05.2023;26.05.2023;100.268,50;50.634,75;67.936,00;178.942,75;305.346,75;2.982,50;0,00;172.341,50;37.913,00;132.621,00;25.674,75;30.785,50
26.05.2023;27.05.2023;102.101,00;52.022,00;53.298,75;223.327,25;341.014,75;3.005,50;0,00;113.518,50;37.684,25;114.487,75;40.505,25;33.023,50
27.05.2023;28.05.2023;103.906,75;52.718,75;6.396,75;112.711,00;358.939,50;3.017,75;0,00;94.903,25;32.977,00;97.317,25;38.615,25;35.258,00
28.05.2023;29.05.2023;101.680,25;49.105,50;23.059,75;119.359,75;342.191,00;2.913,75;0,00;86.818,75;43.856,25;58.670,25;32.838,75;35.112,75
29.05.2023;30.05.2023;101.072,00;47.293,25;64.477,00;206.041,75;339.627,00;2.894,50;0,00;83.994,00;34.459,25;58.950,25;17.038,50;33.353,25
30.05.2023;31.05.2023;101.833,50;50.602,50;35.834,00;167.247,00;325.873,75;2.886,50;0,00;107.560,25;36.197,75;137.038,50;46.499,25;26.763,00
31.05.2023;01.06.2023;101.037,00;51.754,00;53.732,00;198.063,50;363.812,00;2.813,25;0,00;115.083,25;30.638,50;131.448,75;32.070,25;26.025,50
01.06.2023;02.06.2023;101.062,75;52.060,25;75.269,25;248.348,50;318.401,00;2.766,25;0,00;103.997,25;52.402,25;145.999,75;30.969,00;24.776,25
02.06.2023;03.06.2023;101.895,00;52.431,75;46.724,25;200.203,25;320.176,75;2.832,25;0,00;105.974,50;29.846,00;114.827,50;34.805,00;22.704,75
03.06.2023;04.06.2023;100.757,75;50.096,00;7.175,00;194.083,75;366.948,75;2.619,00;0,00;101.377,25;26.287,25;80.401,00;30.811,75;21.835,25
04.06.2023;05.06.2023;101.039,50;49.533,75;9.612,50;118.512,75;357.870,25;2.482,75;0,00;97.593,25;28.414,50;76.580,75;19.208,75;21.634,00
05.06.2023;06.06.2023;100.904,00;50.078,75;3.908,75;123.644,50;327.107,00;2.423,50;0,00;123.251,00;38.973,00;165.349,25;43.012,25;21.714,75
06.06.2023;07.06.2023;100.685,00;52.411,25;21.601,25;103.043,00;266.251,25;2.489,00;0,00;146.682,50;55.725,75;186.428,25;37.736,75;23.637,50
07.06.2023;08.06.2023;100.651,75;51.088,25;24.522,75;77.197,75;282.913,75;2.487,25;0,00;181.344,00;69.243,75;185.022,50;35.481,25;21.755,00
08.06.2023;09.06.2023;100.318,00;50.052,25;38.561,00;110.908,00;288.535,50;2.466,25;0,00;137.022,50;35.621,75;139.498,75;28.174,75;21.837,00
09.06.2023;10.06.2023;100.570,00;49.473,50;47.745,75;200.054,75;335.594,75;2.465,25;0,00;141.463,00;34.136,25;117.507,00;28.229,00;22.667,50
10.06.2023;11.06.2023;99.759,00;49.015,75;78.676,00;267.740,75;324.043,75;2.447,25;0,00;96.388,25;28.145,50;94.483,00;33.446,25;23.037,75
11.06.2023;12.06.2023;98.905,75;48.096,00;94.426,50;255.091,00;348.077,25;2.434,50;0,00;100.846,50;26.573,00;86.188,25;17.591,00;23.999,75
12.06.2023;13.06.2023;98.872,50;48.086,75;70.826,50;246.227,00;357.478,75;2.362,00;0,00;167.091,25;42.673,00;112.243,00;36.991,00;24.803,75
13.06.2023;14.06.2023;99.076,00;47.581,00;78.312,25;267.768,75;362.515,75;2.425,50;0,00;177.576,50;38.830,25;116.300,00;28.123,75;25.092,00
